demand_id,origin_yard_id,dest_yard_id,volume,block_type
848,10708,11022,350,Merchandise
849,10778,10913,350,Merchandise
850,10778,11021,350,Merchandise
851,10778,11022,350,Merchandise
852,10785,10913,350,Merchandise
853,10785,11021,350,Merchandise
854,10785,11022,350,Merchandise
855,10133,10158,700,Merchandise
856,10133,10171,700,Merchandise
857,10133,11488,700,Merchandise
858,10133,10109,393,Merchandise
859,10133,10223,700,Merchandise
860,10133,11008,700,Merchandise
861,10133,10415,1050,Merchandise
862,10133,11694,793,Merchandise
863,10133,10148,1074,Merchandise
864,10133,10186,350,Merchandise
865,10133,11646,1400,Merchandise
866,10133,10023,827,Merchandise
867,10133,10448,700,Merchandise
868,10133,10390,971,Merchandise
869,10133,10163,700,Merchandise
870,10133,10323,350,Merchandise
871,10133,10224,700,Merchandise
872,10133,10488,350,Merchandise
873,10133,10527,700,Merchandise
874,10133,10263,700,Merchandise
875,10133,10125,350,Merchandise
876,10133,10126,350,Merchandise
877,10133,10127,350,Merchandise
878,10133,10115,700,Merchandise
879,10133,10704,700,Merchandise
880,10133,11208,700,Merchandise
881,10133,10259,700,Merchandise
882,10133,10394,603,Merchandise
883,10133,10130,350,Merchandise
884,10133,10539,350,Merchandise
885,10133,10195,350,Merchandise
886,10133,10278,700,Merchandise
887,10133,10775,700,Merchandise
888,10133,11031,350,Merchandise
889,10133,11033,583,Merchandise
890,10133,11428,350,Merchandise
891,10133,11656,350,Merchandise
892,10133,11012,350,Merchandise
893,10133,10139,350,Merchandise
894,10133,10242,350,Merchandise
895,10133,10304,350,Merchandise
896,10133,10354,350,Merchandise
897,10133,10573,350,Merchandise
898,10133,10768,350,Merchandise
899,10133,10810,350,Merchandise
900,10133,10855,350,Merchandise
901,10133,10894,350,Merchandise
902,10133,10956,350,Merchandise
903,10133,10957,350,Merchandise
904,11008,10148,1050,Merchandise
905,11008,11646,350,Merchandise
906,11008,10390,640,Merchandise
907,11008,10133,1400,Merchandise
908,11008,10186,769,Merchandise
909,11008,10205,350,Merchandise
910,11008,10263,700,Merchandise
911,11008,10415,375,Merchandise
912,11008,11488,350,Merchandise
913,11008,10109,350,Merchandise
914,11008,10125,350,Merchandise
915,11008,10126,350,Merchandise
916,11008,10127,350,Merchandise
917,11008,10158,350,Merchandise
918,11008,10171,700,Merchandise
919,11008,10288,350,Merchandise
920,11008,10299,476,Merchandise
921,11008,11457,350,Merchandise
922,11008,10023,700,Merchandise
923,11008,10163,350,Merchandise
924,11008,10223,350,Merchandise
925,11008,11518,350,Merchandise
926,10390,10704,742,Merchandise
927,10390,10115,700,Merchandise
928,10390,11208,624,Merchandise
929,10390,10259,700,Merchandise
930,10390,10394,740,Merchandise
931,10390,10913,700,Merchandise
932,10390,11646,1037,Merchandise
933,10390,10023,700,Merchandise
934,10390,11420,1251,Merchandise
935,10390,10026,350,Merchandise
936,10390,10139,700,Merchandise
937,10390,10242,700,Merchandise
938,10390,10278,350,Merchandise
939,10390,10296,350,Merchandise
940,10390,10304,700,Merchandise
941,10390,10333,350,Merchandise
942,10390,10354,700,Merchandise
943,10390,10398,597,Merchandise
944,10390,10402,350,Merchandise
945,10390,10426,350,Merchandise
946,10390,10573,350,Merchandise
947,10390,10623,350,Merchandise
948,10390,10637,350,Merchandise
949,10390,10652,350,Merchandise
950,10390,10707,350,Merchandise
951,10390,10768,350,Merchandise
952,10390,10775,350,Merchandise
953,10390,10810,350,Merchandise
954,10390,10855,350,Merchandise
955,10390,10894,350,Merchandise
956,10390,10956,350,Merchandise
957,10390,10957,350,Merchandise
958,10390,10976,350,Merchandise
959,10390,11033,350,Merchandise
960,10390,11073,350,Merchandise
961,10390,11077,350,Merchandise
962,10390,11099,350,Merchandise
963,10390,11428,350,Merchandise
964,10390,11656,350,Merchandise
965,10390,11702,350,Merchandise
966,10390,11727,350,Merchandise
967,10390,10546,350,Merchandise
968,10390,10539,350,Merchandise
969,10390,10129,350,Merchandise
970,10390,10238,885,Merchandise
971,10390,10534,350,Merchandise
972,10390,11670,369,Merchandise
973,10390,11690,350,Merchandise
974,10390,11012,711,Merchandise
975,10390,10223,700,Merchandise
976,10390,10101,700,Merchandise
977,10390,10247,350,Merchandise
978,10390,11651,350,Merchandise
979,10390,10378,350,Merchandise
980,10390,10380,350,Merchandise
981,10390,10448,700,Merchandise
982,10390,10163,700,Merchandise
983,10390,11512,350,Merchandise
984,11646,10158,350,Merchandise
985,11646,10171,350,Merchandise
986,11646,10288,350,Merchandise
987,11646,10299,350,Merchandise
988,11646,10913,350,Merchandise
989,11646,11021,350,Merchandise
990,11646,11022,350,Merchandise
991,11646,10390,1050,Merchandise
992,11646,10023,616,Merchandise
993,11646,10163,700,Merchandise
994,11646,10323,700,Merchandise
995,11646,10328,1062,Merchandise
996,11646,10546,350,Merchandise
997,11646,10539,350,Merchandise
998,11646,10129,350,Merchandise
999,11646,10238,700,Merchandise
1000,11646,10259,700,Merchandise
1001,11646,10318,350,Merchandise
1002,11646,10534,350,Merchandise
1003,11646,11670,1018,Merchandise
1004,11646,11690,700,Merchandise
1005,11646,11708,350,Merchandise
1006,11646,11711,350,Merchandise
1007,11646,11715,350,Merchandise
1008,11646,10448,350,Merchandise
1009,11646,11420,7563,Merchandise
1010,11646,10242,700,Merchandise
1011,11646,10296,350,Merchandise
1012,11646,10304,350,Merchandise
1013,11646,10333,502,Merchandise
1014,11646,10096,350,Merchandise
1015,11646,10139,350,Merchandise
1016,11646,10195,350,Merchandise
1017,11646,10278,350,Merchandise
1018,11646,10279,350,Merchandise
1019,11646,10324,350,Merchandise
1020,11646,10223,1400,Merchandise
1021,11646,11512,4893,Merchandise
1022,11646,10650,350,Merchandise
1023,11646,10101,350,Merchandise
1024,11646,10247,801,Merchandise
1025,11646,10248,350,Merchandise
1026,11646,11651,700,Merchandise
1027,11646,10224,700,Merchandise
1028,11646,10488,350,Merchandise
1029,11646,10527,350,Merchandise
1030,11646,10553,350,Merchandise
1031,11646,11060,350,Merchandise
1032,11646,11400,350,Merchandise
1033,11646,11678,350,Merchandise
1034,11646,10130,350,Merchandise
1035,11646,10263,350,Merchandise
1036,11646,10264,350,Merchandise
1037,11646,10583,350,Merchandise
1038,11646,11518,350,Merchandise
1039,11646,11488,11497,Merchandise
1040,11646,11208,11042,Merchandise
1041,11420,10704,1050,Merchandise
1042,11420,11208,5058,Merchandise
1043,11420,10158,350,Merchandise
1044,11420,10913,350,Merchandise
1045,11420,10115,906,Merchandise
1046,11420,11012,540,Merchandise
1047,11420,11646,8557,Merchandise
1048,11420,10390,1050,Merchandise
1049,11420,10023,700,Merchandise
1050,11420,10139,350,Merchandise
1051,11420,10242,1050,Merchandise
1052,11420,10278,700,Merchandise
1053,11420,10304,1050,Merchandise
1054,11420,10354,350,Merchandise
1055,11420,10527,350,Merchandise
1056,11420,10573,350,Merchandise
1057,11420,10768,350,Merchandise
1058,11420,10775,350,Merchandise
1059,11420,10810,350,Merchandise
1060,11420,10855,350,Merchandise
1061,11420,10894,350,Merchandise
1062,11420,10956,350,Merchandise
1063,11420,10957,350,Merchandise
1064,11420,11033,350,Merchandise
1065,11420,11073,350,Merchandise
1066,11420,11077,350,Merchandise
1067,11420,11428,350,Merchandise
1068,11420,11656,350,Merchandise
1069,11420,10163,350,Merchandise
1070,11420,10323,350,Merchandise
1071,11420,10394,350,Merchandise
1072,11420,10398,1618,Merchandise
1073,11420,10402,905,Merchandise
1074,11420,10707,700,Merchandise
1075,11420,10546,700,Merchandise
1076,11420,10539,642,Merchandise
1077,11420,10238,350,Merchandise
1078,11420,10650,1400,Merchandise
1079,11420,10378,1824,Merchandise
1080,11420,10448,700,Merchandise
1081,11420,10296,350,Merchandise
1082,11420,10380,350,Merchandise
1083,11420,11512,6678,Merchandise
1084,11420,10640,429,Merchandise
1085,11420,10641,350,Merchandise
1086,11420,11488,1386,Merchandise
1087,10163,10130,350,Merchandise
1088,10163,10158,700,Merchandise
1089,10163,10171,700,Merchandise
1090,10163,10288,700,Merchandise
1091,10163,10299,402,Merchandise
1092,10163,10546,700,Merchandise
1093,10163,10539,700,Merchandise
1094,10163,10238,1050,Merchandise
1095,10163,10259,1044,Merchandise
1096,10163,10323,1050,Merchandise
1097,10163,10224,350,Merchandise
1098,10163,10285,350,Merchandise
1099,10163,10488,350,Merchandise
1100,10163,10527,350,Merchandise
1101,10163,10553,350,Merchandise
1102,10163,11060,350,Merchandise
1103,10163,11400,350,Merchandise
1104,10163,11678,350,Merchandise
1105,10163,10328,1050,Merchandise
1106,10163,10023,1750,Merchandise
1107,10163,10139,1400,Merchandise
1108,10163,10195,624,Merchandise
1109,10163,10242,1327,Merchandise
1110,10163,10278,683,Merchandise
1111,10163,11512,700,Merchandise
1112,10163,10390,1750,Merchandise
1113,10163,11420,1050,Merchandise
1114,10163,10223,350,Merchandise
1115,10163,10101,350,Merchandise
1116,10163,10247,350,Merchandise
1117,10163,11651,350,Merchandise
1118,10163,11670,350,Merchandise
1119,10163,11690,350,Merchandise
1120,10163,11208,350,Merchandise
1121,10163,10148,596,Merchandise
1122,10163,11646,1400,Merchandise
1123,10163,10304,700,Merchandise
1124,10163,10354,350,Merchandise
1125,10163,10394,350,Merchandise
1126,10163,10398,350,Merchandise
1127,10163,10402,350,Merchandise
1128,10163,10426,350,Merchandise
1129,10163,10573,350,Merchandise
1130,10163,10448,350,Merchandise
1131,10323,10130,587,Merchandise
1132,10323,11208,700,Merchandise
1133,10323,10704,350,Merchandise
1134,10323,10115,641,Merchandise
1135,10323,11646,700,Merchandise
1136,10323,10390,713,Merchandise
1137,10323,10328,1233,Merchandise
1138,10323,10448,350,Merchandise
1139,10323,11420,1140,Merchandise
1140,10323,10163,700,Merchandise
1141,10323,10224,929,Merchandise
1142,10323,10285,350,Merchandise
1143,10323,10488,350,Merchandise
1144,10323,10527,350,Merchandise
1145,10323,10553,350,Merchandise
1146,10323,11060,350,Merchandise
1147,10323,11400,350,Merchandise
1148,10323,11678,350,Merchandise
1149,10323,11512,1535,Merchandise
1150,10323,10650,1400,Merchandise
1151,10323,10378,1441,Merchandise
1152,10323,10101,1400,Merchandise
1153,10323,10223,700,Merchandise
1154,10323,10238,700,Merchandise
1155,10323,10247,700,Merchandise
1156,10323,11651,700,Merchandise
1157,10323,11670,700,Merchandise
1158,10323,11690,700,Merchandise
1159,10323,10158,350,Merchandise
1160,10323,10148,350,Merchandise
1161,10323,10023,350,Merchandise
1162,10323,10139,350,Merchandise
1163,10323,10195,350,Merchandise
1164,10323,10242,700,Merchandise
1165,10323,10259,350,Merchandise
1166,10323,10278,350,Merchandise
1167,10323,10279,350,Merchandise
1168,10323,10324,350,Merchandise
1169,10323,10263,350,Merchandise
1170,10323,10264,350,Merchandise
1171,10323,10583,350,Merchandise
1172,10323,11518,350,Merchandise
1173,10323,11012,350,Merchandise
1174,10323,10304,350,Merchandise
1175,10323,10394,350,Merchandise
1176,10323,10398,478,Merchandise
1177,10323,10205,350,Merchandise
1178,10328,10223,1824,Merchandise
1179,10328,10539,1694,Merchandise
1180,10328,11646,1750,Merchandise
1181,10328,10390,1212,Merchandise
1182,10328,10023,1662,Merchandise
1183,10328,10139,1013,Merchandise
1184,10328,10242,700,Merchandise
1185,10328,10278,726,Merchandise
1186,10328,10304,700,Merchandise
1187,10328,10354,700,Merchandise
1188,10328,10527,700,Merchandise
1189,10328,10573,700,Merchandise
1190,10328,10768,530,Merchandise
1191,10328,10775,350,Merchandise
1192,10328,10810,350,Merchandise
1193,10328,10855,350,Merchandise
1194,10328,10323,1841,Merchandise
1195,10328,10163,1050,Merchandise
1196,10328,10224,863,Merchandise
1197,10328,10148,700,Merchandise
1198,10328,10279,947,Merchandise
1199,10328,10324,700,Merchandise
1200,10328,11060,628,Merchandise
1201,10328,11518,350,Merchandise
1202,10328,11678,350,Merchandise
1203,10328,10205,350,Merchandise
1204,10328,10650,350,Merchandise
1205,10328,11488,350,Merchandise
1206,10328,10448,350,Merchandise
1207,10328,10546,700,Merchandise
1208,10328,10238,667,Merchandise
1209,10328,10195,700,Merchandise
1210,10328,10259,350,Merchandise
1211,10328,10158,350,Merchandise
1212,10328,10171,350,Merchandise
1213,10546,10704,700,Merchandise
1214,10546,11208,700,Merchandise
1215,10546,10115,494,Merchandise
1216,10546,10158,350,Merchandise
1217,10546,10913,700,Merchandise
1218,10546,11021,700,Merchandise
1219,10546,11022,700,Merchandise
1220,10546,11646,502,Merchandise
1221,10546,10390,700,Merchandise
1222,10546,10023,350,Merchandise
1223,10546,10139,350,Merchandise
1224,10546,10242,700,Merchandise
1225,10546,10278,350,Merchandise
1226,10546,10304,700,Merchandise
1227,10546,10323,700,Merchandise
1228,10546,10328,700,Merchandise
1229,10546,10448,350,Merchandise
1230,10546,10163,350,Merchandise
1231,10546,10224,350,Merchandise
1232,10546,11420,700,Merchandise
1233,10546,11012,410,Merchandise
1234,10546,10378,350,Merchandise
1235,10546,10394,461,Merchandise
1236,10546,10223,700,Merchandise
1237,10546,10539,700,Merchandise
1238,10546,10101,612,Merchandise
1239,10546,10238,700,Merchandise
1240,10546,10247,350,Merchandise
1241,10546,11651,350,Merchandise
1242,10546,11670,700,Merchandise
1243,10546,11690,700,Merchandise
1244,10546,10650,350,Merchandise
1245,10546,10259,700,Merchandise
1246,10546,10534,350,Merchandise
1247,10055,10913,350,Merchandise
1248,10055,11021,350,Merchandise
1249,10055,11022,350,Merchandise
1250,10055,10223,350,Merchandise
1251,10129,10223,350,Merchandise
1252,10129,10101,350,Merchandise
1253,10129,10238,350,Merchandise
1254,10238,10223,1050,Merchandise
1255,10238,10101,1306,Merchandise
1256,10238,10247,1400,Merchandise
1257,10238,11651,1050,Merchandise
1258,10238,11670,1400,Merchandise
1259,10238,11690,1400,Merchandise
1260,10238,10130,405,Merchandise
1261,10238,10546,700,Merchandise
1262,10238,10539,1050,Merchandise
1263,10238,10259,700,Merchandise
1264,10238,10534,700,Merchandise
1265,10238,11708,700,Merchandise
1266,10238,11711,1050,Merchandise
1267,10238,11715,700,Merchandise
1268,10238,11208,350,Merchandise
1269,10238,10115,350,Merchandise
1270,10238,10328,350,Merchandise
1271,10238,10195,350,Merchandise
1272,10238,10279,350,Merchandise
1273,10238,10324,350,Merchandise
1274,10238,11031,350,Merchandise
1275,10238,11751,350,Merchandise
1276,10238,11008,350,Merchandise
1277,10238,10415,350,Merchandise
1278,10318,10223,350,Merchandise
1279,10318,10101,350,Merchandise
1280,10318,10238,350,Merchandise
1281,10318,10247,350,Merchandise
1282,10534,10223,350,Merchandise
1283,10534,10101,350,Merchandise
1284,10534,10238,350,Merchandise
1285,10534,10247,350,Merchandise
1286,10534,11651,350,Merchandise
1287,10534,11670,350,Merchandise
1288,10534,11690,350,Merchandise
1289,11670,10223,350,Merchandise
1290,11670,10101,350,Merchandise
1291,11670,10238,350,Merchandise
1292,11670,10546,700,Merchandise
1293,11670,10539,700,Merchandise
1294,11670,10259,700,Merchandise
1295,11670,10534,700,Merchandise
1296,11670,11690,700,Merchandise
1297,11670,11708,700,Merchandise
1298,11670,11711,700,Merchandise
1299,11670,11715,700,Merchandise
1300,10448,10158,700,Merchandise
1301,10448,10171,543,Merchandise
1302,10448,11208,350,Merchandise
1303,10448,10115,358,Merchandise
1304,10448,11646,1347,Merchandise
1305,10448,10023,1400,Merchandise
1306,10448,10390,2100,Merchandise
1307,10448,10139,1050,Merchandise
1308,10448,10242,1400,Merchandise
1309,10448,10278,1028,Merchandise
1310,10448,11420,1228,Merchandise
1311,10448,10304,1050,Merchandise
1312,10448,10354,700,Merchandise
1313,10448,10394,700,Merchandise
1314,10448,10398,700,Merchandise
1315,10448,10402,700,Merchandise
1316,10448,10426,700,Merchandise
1317,10448,10573,700,Merchandise
1318,10448,10623,700,Merchandise
1319,10448,10637,700,Merchandise
1320,10448,10652,700,Merchandise
1321,10448,10707,700,Merchandise
1322,10448,10768,1050,Merchandise
1323,10448,10775,645,Merchandise
1324,10448,10163,1050,Merchandise
1325,10448,10323,1050,Merchandise
1326,10448,10224,700,Merchandise
1327,10448,10488,435,Merchandise
1328,10448,10527,640,Merchandise
1329,10448,11512,350,Merchandise
1330,10448,11012,350,Merchandise
1331,10448,10378,350,Merchandise
1332,10448,10708,350,Merchandise
1333,10448,10810,700,Merchandise
1334,10448,10831,350,Merchandise
1335,10448,10894,350,Merchandise
1336,10448,10956,350,Merchandise
1337,10448,10148,350,Merchandise
1338,10448,11694,350,Merchandise
1339,10224,10223,350,Merchandise
1340,10224,10101,350,Merchandise
1341,10224,10238,350,Merchandise
1342,10224,10247,350,Merchandise
1343,10224,11651,350,Merchandise
1344,10224,11670,350,Merchandise
1345,10224,11690,350,Merchandise
1346,10224,11488,350,Merchandise
1347,10224,10448,350,Merchandise
1348,10224,10163,350,Merchandise
1349,10224,11646,732,Merchandise
1350,10224,10390,700,Merchandise
1351,10224,10139,700,Merchandise
1352,10224,10242,700,Merchandise
1353,10224,10304,700,Merchandise
1354,10224,10354,700,Merchandise
1355,10224,10488,350,Merchandise
1356,10224,10527,700,Merchandise
1357,10224,10553,350,Merchandise
1358,10224,10573,700,Merchandise
1359,10224,10768,700,Merchandise
1360,10224,10810,700,Merchandise
1361,10224,11400,350,Merchandise
1362,10224,10704,350,Merchandise
1363,10224,10148,350,Merchandise
1364,10224,11512,350,Merchandise
1365,10224,10650,350,Merchandise
1366,10224,10023,350,Merchandise
1367,10224,10278,350,Merchandise
1368,10224,10775,350,Merchandise
1369,10224,10855,350,Merchandise
1370,10224,10894,350,Merchandise
1371,10224,10956,350,Merchandise
1372,10224,10957,350,Merchandise
1373,10224,11033,350,Merchandise
1374,10224,11073,350,Merchandise
1375,10224,11077,350,Merchandise
1376,10224,11428,350,Merchandise
1377,10224,11656,350,Merchandise
1378,10224,11702,350,Merchandise
1379,10224,11703,350,Merchandise
1380,10224,11727,350,Merchandise
1381,10224,10248,16551,Merchandise
1382,10285,10223,350,Merchandise
1383,10285,10101,350,Merchandise
1384,10285,10238,350,Merchandise
1385,10285,10247,350,Merchandise
1386,10096,10546,402,Merchandise
1387,10096,10539,350,Merchandise
1388,10096,10238,350,Merchandise
1389,10096,10259,350,Merchandise
1390,10139,10323,700,Merchandise
1391,10139,10328,522,Merchandise
1392,10139,11512,700,Merchandise
1393,10139,11012,350,Merchandise
1394,10139,10390,350,Merchandise
1395,10139,11420,350,Merchandise
1396,10139,10223,1050,Merchandise
1397,10139,10704,350,Merchandise
1398,10139,10101,350,Merchandise
1399,10139,10238,350,Merchandise
1400,10139,10247,700,Merchandise
1401,10139,11651,700,Merchandise
1402,10139,11670,700,Merchandise
1403,10139,11690,545,Merchandise
1404,10139,10448,350,Merchandise
1405,10139,10163,373,Merchandise
1406,10139,10224,700,Merchandise
1407,10139,10488,350,Merchandise
1408,10139,10527,350,Merchandise
1409,10139,10553,350,Merchandise
1410,10139,11060,350,Merchandise
1411,10139,11400,350,Merchandise
1412,10139,10263,350,Merchandise
1413,10186,10148,350,Merchandise
1414,10186,11694,350,Merchandise
1415,10205,10148,350,Merchandise
1416,10205,11694,350,Merchandise
1417,10205,10158,350,Merchandise
1418,10205,10163,350,Merchandise
1419,10205,10096,2222,Merchandise
1420,10205,11518,459,Merchandise
1421,10205,10968,453,Merchandise
1422,10205,10318,17359,Merchandise
1423,10263,10148,350,Merchandise
1424,10263,11694,350,Merchandise
1425,10263,11646,970,Merchandise
1426,10263,10023,700,Merchandise
1427,10263,10390,700,Merchandise
1428,10263,10139,419,Merchandise
1429,10263,10242,350,Merchandise
1430,10263,10278,350,Merchandise
1431,10263,10304,350,Merchandise
1432,10263,10354,350,Merchandise
1433,10263,10527,700,Merchandise
1434,10263,10573,350,Merchandise
1435,10263,10768,350,Merchandise
1436,10263,10775,350,Merchandise
1437,10263,10810,350,Merchandise
1438,10263,10855,350,Merchandise
1439,10263,10894,350,Merchandise
1440,10263,10956,350,Merchandise
1441,10263,10957,350,Merchandise
1442,10263,11033,350,Merchandise
1443,10263,11073,350,Merchandise
1444,10263,11077,350,Merchandise
1445,10263,11428,350,Merchandise
1446,10263,11656,350,Merchandise
1447,10263,11702,350,Merchandise
1448,10263,11703,350,Merchandise
1449,10263,11727,350,Merchandise
1450,10263,11420,350,Merchandise
1451,10263,10163,700,Merchandise
1452,10263,10323,777,Merchandise
1453,10263,10704,350,Merchandise
1454,10263,10115,350,Merchandise
1455,10263,10546,350,Merchandise
1456,10263,10539,350,Merchandise
1457,10263,10238,350,Merchandise
1458,10263,10259,350,Merchandise
1459,10263,10534,350,Merchandise
1460,10263,11670,350,Merchandise
1461,10263,11690,350,Merchandise
1462,10263,11708,350,Merchandise
1463,10263,11711,350,Merchandise
1464,10263,11715,350,Merchandise
1465,10263,10448,350,Merchandise
1466,10263,10224,350,Merchandise
1467,10263,10488,350,Merchandise
1468,10263,10553,350,Merchandise
1469,10263,11060,350,Merchandise
1470,10263,11400,350,Merchandise
1471,10263,10181,1422,Merchandise
1472,10415,10148,673,Merchandise
1473,10415,10130,350,Merchandise
1474,10415,11694,350,Merchandise
1475,10415,10023,1050,Merchandise
1476,10415,10390,1050,Merchandise
1477,10415,11420,1050,Merchandise
1478,10415,11646,1050,Merchandise
1479,10415,10139,700,Merchandise
1480,10415,10242,1050,Merchandise
1481,10415,10278,1050,Merchandise
1482,10415,10304,700,Merchandise
1483,10415,10354,655,Merchandise
1484,10415,10163,350,Merchandise
1485,10415,10328,700,Merchandise
1486,10415,10323,700,Merchandise
1487,10415,10195,700,Merchandise
1488,10415,10324,700,Merchandise
1489,10415,10527,350,Merchandise
1490,10415,10279,350,Merchandise
1491,10415,11060,350,Merchandise
1492,10415,10115,350,Merchandise
1493,10415,10704,350,Merchandise
1494,10415,11012,350,Merchandise
1495,10415,10394,350,Merchandise
1496,10415,10398,574,Merchandise
1497,10415,10539,350,Merchandise
1498,10415,10546,350,Merchandise
1499,10415,10259,350,Merchandise
1500,10415,10534,350,Merchandise
1501,10415,11670,350,Merchandise
1502,10415,11690,350,Merchandise
1503,10415,11708,350,Merchandise
1504,10415,10448,350,Merchandise
1505,10415,10402,350,Merchandise
1506,10415,10426,350,Merchandise
1507,10415,10345,899,Merchandise
1508,10279,10023,1050,Merchandise
1509,10279,11646,485,Merchandise
1510,10279,10163,700,Merchandise
1511,10279,10328,1050,Merchandise
1512,10279,10323,1075,Merchandise
1513,10279,10390,350,Merchandise
1514,10279,10139,381,Merchandise
1515,10279,10195,700,Merchandise
1516,10279,10324,350,Merchandise
1517,10279,10546,350,Merchandise
1518,10279,10539,350,Merchandise
1519,10279,10238,474,Merchandise
1520,10279,10223,350,Merchandise
1521,10279,10101,350,Merchandise
1522,10279,10247,350,Merchandise
1523,10279,11651,350,Merchandise
1524,10279,11670,350,Merchandise
1525,10279,11690,350,Merchandise
1526,10279,11488,350,Merchandise
1527,10324,10223,350,Merchandise
1528,10324,10101,350,Merchandise
1529,10032,11512,700,Merchandise
1530,10032,10650,404,Merchandise
1531,10032,10378,350,Merchandise
1532,10101,10130,1050,Merchandise
1533,10101,10023,700,Merchandise
1534,10101,11646,540,Merchandise
1535,10101,10328,699,Merchandise
1536,10101,10323,549,Merchandise
1537,10101,10546,1050,Merchandise
1538,10101,10539,1050,Merchandise
1539,10101,10238,1050,Merchandise
1540,10101,10259,1050,Merchandise
1541,10101,10534,973,Merchandise
1542,10101,11670,1400,Merchandise
1543,10101,11690,1400,Merchandise
1544,10101,11708,700,Merchandise
1545,10101,11711,700,Merchandise
1546,10101,11715,700,Merchandise
1547,10101,10163,350,Merchandise
1548,10101,11012,350,Merchandise
1549,10101,10223,1050,Merchandise
1550,10101,10247,700,Merchandise
1551,10101,11651,700,Merchandise
1552,10101,10158,350,Merchandise
1553,10101,10171,350,Merchandise
1554,10101,10288,350,Merchandise
1555,10101,10913,350,Merchandise
1556,10101,11021,350,Merchandise
1557,10247,10130,350,Merchandise
1558,10247,10223,1042,Merchandise
1559,10247,10101,350,Merchandise
1560,10247,10238,350,Merchandise
1561,10247,11651,350,Merchandise
1562,10247,11670,1050,Merchandise
1563,10247,11690,1050,Merchandise
1564,10247,10546,700,Merchandise
1565,10247,10539,1050,Merchandise
1566,10247,10259,700,Merchandise
1567,10247,10534,700,Merchandise
1568,10247,11708,700,Merchandise
1569,10247,11711,700,Merchandise
1570,10247,11715,700,Merchandise
1571,10247,10328,350,Merchandise
1572,10247,10195,350,Merchandise
1573,10247,10279,350,Merchandise
1574,10248,10130,350,Merchandise
1575,10248,10223,350,Merchandise
1576,10248,10101,350,Merchandise
1577,10248,10238,350,Merchandise
1578,11603,10130,350,Merchandise
1579,11603,10223,350,Merchandise
1580,10264,11646,350,Merchandise
1581,10264,10023,700,Merchandise
1582,10264,10390,350,Merchandise
1583,10264,10139,700,Merchandise
1584,10264,10242,700,Merchandise
1585,10264,10278,700,Merchandise
1586,10264,10304,350,Merchandise
1587,10264,10354,700,Merchandise
1588,10264,10527,700,Merchandise
1589,10264,10573,700,Merchandise
1590,10264,10768,350,Merchandise
1591,10264,10775,410,Merchandise
1592,10264,10810,350,Merchandise
1593,10264,10855,350,Merchandise
1594,10264,10894,350,Merchandise
1595,10264,10956,350,Merchandise
1596,10264,10957,350,Merchandise
1597,10264,11033,350,Merchandise
1598,10264,11073,350,Merchandise
1599,10264,11077,350,Merchandise
1600,10264,11428,350,Merchandise
1601,10264,11656,350,Merchandise
1602,10264,11702,350,Merchandise
1603,10264,11703,350,Merchandise
1604,10264,11727,350,Merchandise
1605,10264,10546,350,Merchandise
1606,10264,10539,350,Merchandise
1607,10264,10238,350,Merchandise
1608,10264,10259,700,Merchandise
1609,10264,10534,350,Merchandise
1610,10264,11670,350,Merchandise
1611,10264,11690,350,Merchandise
1612,10264,11708,350,Merchandise
1613,10264,11711,350,Merchandise
1614,10264,11715,350,Merchandise
1615,10264,10163,350,Merchandise
1616,10264,10323,350,Merchandise
1617,10264,10224,350,Merchandise
1618,10264,10488,350,Merchandise
1619,10264,10553,350,Merchandise
1620,10264,11060,350,Merchandise
1621,10264,11400,350,Merchandise
1622,10264,11678,350,Merchandise
1623,10264,10328,350,Merchandise
1624,10264,10195,350,Merchandise
1625,10264,10279,350,Merchandise
1626,10264,10324,350,Merchandise
1627,10264,10133,350,Merchandise
1628,10264,10309,6023,Merchandise
1629,10583,11646,350,Merchandise
1630,10583,10023,350,Merchandise
1631,10583,10390,700,Merchandise
1632,10583,10139,350,Merchandise
1633,10583,10242,700,Merchandise
1634,10583,10278,350,Merchandise
1635,10583,10304,403,Merchandise
1636,10583,10354,350,Merchandise
1637,10583,10527,700,Merchandise
1638,10583,10573,350,Merchandise
1639,10583,10768,350,Merchandise
1640,10583,10775,350,Merchandise
1641,10583,10810,350,Merchandise
1642,10583,10855,350,Merchandise
1643,10583,10894,350,Merchandise
1644,10583,10956,350,Merchandise
1645,10583,10957,350,Merchandise
1646,10583,11033,350,Merchandise
1647,10583,11073,350,Merchandise
1648,10583,11077,350,Merchandise
1649,10583,11428,350,Merchandise
1650,10583,11656,350,Merchandise
1651,10583,11702,350,Merchandise
1652,10583,11703,350,Merchandise
1653,10583,11727,350,Merchandise
1654,10583,10546,350,Merchandise
1655,10583,10539,700,Merchandise
1656,10583,10238,350,Merchandise
1657,10583,10259,350,Merchandise
1658,10583,10534,350,Merchandise
1659,10583,11670,350,Merchandise
1660,10583,11690,350,Merchandise
1661,10583,11708,350,Merchandise
1662,10583,11711,350,Merchandise
1663,10583,11715,350,Merchandise
1664,10583,10163,350,Merchandise
1665,10583,10323,350,Merchandise
1666,10583,10224,350,Merchandise
1667,10583,10488,350,Merchandise
1668,10583,10553,350,Merchandise
1669,10583,11060,350,Merchandise
1670,10583,11400,350,Merchandise
1671,10583,11678,350,Merchandise
1672,10583,10133,350,Merchandise
