node_id,node_type,x_coord,y_coord,name,yard_type,yard_level,railroad_id,num_tracks,handling_capacity,handling_cost,is_interchange,allowed_commodities,allowed_traversal,datasource
11056,yard,-83.9200151,43.635806730458974,WENONA,local,3.0,HESR,5.0,1500.0,100.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11060,yard,-95.84375509,41.23919249792519,CBGR (WAB) YARD,major_flat,2.0,IAIS,20.0,20000.0,100.0,False,"merchandise,intermodal,automobile,coal,grain",all,Satellite imagery - manual estimate
11061,yard,-91.51435569,41.64708531900895,IOWA CITY,local,3.0,IAIS,5.0,1500.0,100.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11062,yard,-93.56522123,41.58937478487856,SHORTLINE,local,3.0,UP,5.0,1500.0,100.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11063,yard,-87.6502692,41.6388010852556,BLUE ISLAND,local,3.0,IHB,5.0,1500.0,100.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11064,yard,-87.52580317,41.642201558802974,BURNHAM,local,3.0,IHB,5.0,1500.0,100.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11065,yard,-87.53577835,41.62707055972911,CALUMENT CITY,local,3.0,IHB,5.0,1500.0,100.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11066,yard,-87.48873406,41.610036343094194,GIBSON,local,3.0,IHB,5.0,1500.0,100.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11067,yard,-87.43873738,41.60186682368669,GIBSON TRANSFER,local,3.0,IHB,5.0,1500.0,100.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11068,yard,-87.43234493,41.647956353823744,LAKE FRONT,local,3.0,IHB,5.0,1500.0,100.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11069,yard,-87.45706783,41.643336643808325,MICHIGAN AVE,local,3.0,IHB,5.0,1500.0,100.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11070,yard,-87.85914064,41.92053922064097,NORPAUL,local,3.0,IHB,5.0,1500.0,100.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11071,yard,-89.68281861,40.534801107566935,POWERTON,local,3.0,IMRR,5.0,1500.0,100.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11073,yard,-87.36152804,39.497123065667566,CONMIL,major_flat,2.0,INRD,20.0,20000.0,100.0,False,"merchandise,intermodal,automobile,coal,grain",all,Satellite imagery - manual estimate
11075,yard,-87.39318242,39.44274964974696,HULMAN,local,3.0,INRD,5.0,1500.0,100.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11076,yard,-95.63545266,31.752809299137688,PALESTINE,local,3.0,UP,5.0,1500.0,100.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11077,yard,-86.16474818,39.74588534883253,SENATE AVE,major_flat,2.0,INRD,20.0,20000.0,100.0,False,"merchandise,intermodal,automobile,coal,grain",all,Satellite imagery - manual estimate
11078,yard,-84.08406085,40.77006418592658,FORD ENGINE PLANT,local,3.0,IORY,5.0,1500.0,100.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11079,yard,-84.38091852,33.62516957186086,FORD PARK,local,3.0,NS,5.0,1500.0,100.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11081,yard,-84.436983,39.16981256231142,MCCULLOUGH,local,3.0,IORY,5.0,20000.0,100.0,True,"merchandise,intermodal,automobile,coal,grain",all,Satellite imagery - manual estimate
11083,yard,-87.28481674,38.47474603355892,ASHBY,local,3.0,ISRR,5.0,1500.0,100.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11086,yard,-84.57354358,42.72249100236203,HOLLOW,local,3.0,JAIL,5.0,1500.0,100.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11088,yard,-121.5668607,37.00432009713043,GILROY YARD,local,3.0,JPBX,5.0,1500.0,220.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11089,yard,-121.9029202,37.32883834487285,SAN JOSE YARD,local,3.0,JPBX,5.0,1500.0,220.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11091,yard,-121.9109129,37.33905433131363,STOCKTON YARD (CALTRAIN SHOPS),local,3.0,JPBX,5.0,1500.0,220.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11092,yard,-121.8810008,37.30765568288011,TAMIEN YARD,local,3.0,JPBX,5.0,1500.0,220.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11093,yard,-94.64441235,39.09477116468662,ARMOURDALE,local,3.0,UP,5.0,1500.0,220.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11094,yard,-94.62674884,39.09447837577749,ARMSTRONG,local,3.0,KCTL,5.0,1500.0,220.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11095,yard,-94.48834034,39.11456112103241,BLUE RIVER,local,3.0,KCTL,5.0,1500.0,90.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11096,yard,-94.62942302,39.0776332799414,MILL ST YARD (KCS),local,3.0,KCTL,5.0,1500.0,90.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11097,yard,-95.40960151,30.04887387605253,ALLOY,local,3.0,UP,5.0,1500.0,90.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11098,yard,-82.07974094,38.9859232518916,HOBSON,local,3.0,KNWA,5.0,1500.0,90.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11099,yard,-81.79599745,38.38398642429392,INSTITUTE,major_flat,2.0,KNWA,20.0,20000.0,90.0,True,"merchandise,intermodal,automobile,coal,grain",all,Satellite imagery - manual estimate
11102,yard,-97.59342257,38.855211841518255,SALINA,local,3.0,UP,5.0,1500.0,90.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11109,yard,-118.1985414,34.002444660312015,EXCHANGE AVE A YARD,local,3.0,LAJ,5.0,1500.0,90.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11112,yard,-101.8283775,33.56039350932393,LUBBOCK (WTLC),local,3.0,LBWR,5.0,1500.0,90.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11114,yard,-73.8953428,40.7095413608584,FRESH POND (NYA),local,3.0,LI,5.0,1500.0,90.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11118,yard,-73.88540247,40.70737865035544,POND,local,3.0,LI,5.0,1500.0,90.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11119,yard,-85.75241856,38.30439117542693,JEFFERSONVILLE,local,3.0,LIRC,5.0,1500.0,90.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11120,yard,-92.19927733,34.713536109585775,LRPA,local,3.0,LRPA,5.0,1500.0,90.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11121,yard,-87.52440786,46.51240522257313,EAGLE MILLS YARD,local,3.0,LSI,5.0,1500.0,90.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11122,yard,-87.69119326,46.49361494542815,EUCLID YARD,local,3.0,LSI,5.0,1500.0,90.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11126,yard,-83.86886573,43.62861110987023,LSRC,local,3.0,LSRC,5.0,1500.0,210.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11128,yard,-71.12404828,42.35512170728026,BEACON PARK,local,3.0,MBTA,5.0,1500.0,210.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11129,yard,-71.76335941,42.56527900969244,FITCHBURG,local,3.0,MBTA,5.0,1500.0,210.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11130,yard,-71.43021807,42.27489921397684,FRAMINGHAM,local,3.0,MBTA,5.0,1500.0,210.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11131,yard,-71.78829197,42.263180060088544,WORCESTER,local,3.0,MBTA,5.0,1500.0,210.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11133,yard,-120.9320839,37.632854325957,MCCLOUD YARD,local,3.0,MET,5.0,1500.0,210.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11134,yard,-93.39953886,48.59941798387757,INTERNATIONAL FALLS,local,3.0,MDW,5.0,1500.0,210.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11136,yard,-120.9497017,37.63454240211645,RIVERSIDE YARD,local,3.0,MET,5.0,1500.0,210.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11139,yard,-94.28597551,37.17694043962053,EAST CARTHAGE,local,3.0,MNA,5.0,1500.0,100.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11140,yard,-94.347248,37.84105415047834,NEVADA,local,3.0,MNA,5.0,1500.0,100.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11141,yard,-88.69217182,32.361368451857174,MERIDIAN (MNBR),local,3.0,MNBR,5.0,1500.0,100.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11149,yard,-88.51896454,30.43668188038791,MOSS POINT,local,3.0,MSE,5.0,1500.0,100.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11151,yard,-77.42993769,41.13252504034736,LOCK HAVEN,local,3.0,NS,5.0,1500.0,100.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11152,yard,-94.14061487,30.073748804054063,SUNNYSIDE,local,3.0,UP,5.0,1500.0,100.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11154,yard,-97.42164934,42.01444359043949,NORFOLK,local,3.0,NCRC,5.0,1500.0,90.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11162,yard,-87.63743806,41.801782282068544,55TH ST,local,3.0,NS,5.0,1500.0,400.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11163,yard,-87.68832112,41.754016039612246,LANDERS,local,3.0,NS,5.0,1500.0,400.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11164,yard,-74.11113966,40.72014394852853,SOUTH KEARNY (NJRC),local,3.0,NJRC,5.0,1500.0,400.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11165,yard,-74.55006985,40.88428601178399,DOVER,local,3.0,NJT,5.0,1500.0,400.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11166,yard,-111.9078649,40.71874523470399,DOVER YARD,local,3.0,UP,5.0,1500.0,400.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11169,yard,-94.17545947,45.562394091749454,ST CLOUD,local,3.0,NLR,5.0,1500.0,400.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11171,yard,-90.05397305,29.93442975084168,GOULDSBORO,local,3.0,NOGC,5.0,1500.0,400.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11172,yard,-90.02644486,29.972718072431075,CLAIBORNE,local,3.0,NOPB,5.0,1500.0,400.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11173,yard,-90.11024567,29.918241919134424,COTTON WAREHOUSE,local,3.0,NOPB,5.0,1500.0,400.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11174,yard,-90.02828653,29.998967971842536,FRANCE,local,3.0,NOPB,5.0,1500.0,400.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11175,yard,-89.99874095,30.00183903499223,GULF GATEWAY TERMINAL,local,3.0,NOPB,5.0,1500.0,400.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11176,yard,-90.10225875,29.9183317629675,NAPOLEON AVE ICTF,local,3.0,NOPB,5.0,1500.0,400.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11177,yard,-90.00299005,30.000181902920776,NOPB SOUTH YARD,local,3.0,NOPB,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11178,yard,-90.03632244,29.960404545429064,PAULINE STREET,local,3.0,NOPB,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11179,yard,-90.09272647,29.95448640690899,NEW ORLEANS UNION STATION,local,3.0,NOUP,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11181,yard,-87.5940416,41.71274149977668,97TH ST,local,3.0,NS,15.0,1500.0,200.0,True,"merchandise,coal,grain",all,Satellite imagery - manual count
11182,yard,-90.14893962,38.71342566284953,A O SMITH,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11183,yard,-75.38508135,40.11487102663841,ABRAMS,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11184,yard,-75.37685366,40.11092856472015,ABRAMS YARD,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11185,yard,-84.15174685,31.59202332905236,ALBANY,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11186,yard,-84.15181678,31.592021420554268,ALBANY (NS),local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11187,yard,-78.38177136,40.53289202130502,ALTOONA,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11188,yard,-84.23813495,32.075874597136576,AMERICUS,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11189,yard,-81.01226067,33.976973033040906,ANDREWS-COLUMBIA,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11191,yard,-87.67218859,41.820028200715214,ASHLAND AVE,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11192,yard,-80.79424085,41.89665713035485,ASHTABULA HARBOR,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11193,yard,-75.89337101,42.11357050778882,BAKER STREET,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11194,yard,-82.9458799,39.92757050590392,BANNON,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11195,yard,-76.55403849,39.29599864156741,BAYVIEW INTERMODAL,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11196,yard,-75.69867585,39.6062373977442,BEAR CAR SHOP,local,3.0,AMTK,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11197,yard,-82.77083591,41.296255761688826,BELLEVUE,local,3.0,HRRC,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11198,yard,-82.96127921,40.81836549007154,BENSON,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11199,yard,-75.32456152,40.60728340260384,BETHLEHEM INTERMODAL YARD,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11200,yard,-75.85849634,42.09567401785091,BINGHAMTON,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11201,yard,-87.04591487,33.29802656966851,BIRMINGHAM REG INTERMODAL,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11202,yard,-78.77683029,42.89138534776326,BISON,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11203,yard,-83.39743686,41.15770887500857,BLAIR,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11204,yard,-81.21756177,37.26970529115776,BLUEFIELD,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11205,yard,-82.1873675,34.90821054009716,BMW CLASSIFICATION,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11206,yard,-83.07115124,42.3178572685854,BOAT,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11207,yard,-77.3824513,37.23781976658496,BROADWAY,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11208,yard,-83.6298498,32.79796284965022,BROSNAN,hump,1.0,NS,30.0,30000.0,200.0,True,"merchandise,coal,grain",all,Satellite imagery - manual estimate
11209,yard,-83.13159079,39.989186779291046,BUCKEYE,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11210,yard,-78.84323854,42.86739468647576,BUFFALO JUNCTION,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11211,yard,-78.81680372,42.88053388068015,BUFFALO S K,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11212,yard,-87.14675296,41.62059161963198,BURNS HARBOR,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11213,yard,-87.57614678,41.709725104305335,CALUMET,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11214,yard,-81.68017442,41.46116128789146,CAMPBELL,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11215,yard,-81.31222962,40.81868368192906,CANTON,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11216,yard,-83.66436604,41.57404062420221,CARGILL,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11217,yard,-89.9962707,29.95226735521206,CHALMETTE,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11219,yard,-80.82629159,35.2423278628104,CHARLOTTE,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11221,yard,-75.760076,39.667949143472725,CHRYSLER,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11223,yard,-78.91262153,36.97070411854895,CLARKSON,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11224,yard,-81.79928282,41.44911977540471,CLEVELAND TERMINAL,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11225,yard,-90.13571771,38.60047140931208,COAPMAN,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11226,yard,-87.5206755,41.700286816593575,COLEHOUR,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11228,yard,-78.90490915,40.33487694102869,CONEMAUGH,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11229,yard,-80.57377778,41.9441647436785,CONNEAUT,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11230,yard,-80.24700956,40.66637113945988,CONWAY,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11231,yard,-80.23749666,40.64897814375908,CONWAY RIVER TERMINAL,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11232,yard,-83.9464667,35.990243821919464,COSTER,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11233,yard,-83.94710737,35.990667611096214,COSTER BULK TRANSFER,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11234,yard,-78.13884835,37.18049021128434,CREWE,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11235,yard,-80.175934,36.16650215323602,DAISEY,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11236,yard,-80.1714386,36.16601510207142,DAISEY AUTO LOT,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11237,yard,-84.16618993,39.76895046494148,DAYTON,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11238,yard,-85.26693484,35.061246797338995,DE BUTTS,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11239,yard,-88.90746144,39.85652607709149,DECATUR,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11240,yard,-83.57235064,41.6398044041455,DETROIT,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11241,yard,-81.16578615,32.10217898303375,DILLARD,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11242,yard,-82.06283878,37.23595553616511,DISMAL,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11243,yard,-89.26908898,31.37964991418217,DRAGON,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11244,yard,-76.52713178,39.246747442341714,DUNDALK INTERMODAL,intermodal,3.0,NS,10.0,5000.0,200.0,False,"intermodal,automobile",all,Estimated based on yard level
11246,yard,-81.10896493,32.089107735377375,EANES,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11247,yard,-81.64725247,41.48472081861732,EAST 55TH ST,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11248,yard,-78.86498,35.96660733144876,EAST DURHAM,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11249,yard,-75.4374712,40.60440585122997,EAST PENN YARD,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11250,yard,-85.04684581,41.07382109324664,EAST WAYNE,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11251,yard,-81.98548621,33.38444658020822,ECO-ENERGY AUGUSTA,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11252,yard,-75.51595221,39.7473907038123,EDGE MOOR,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11253,yard,-86.01570426,41.67230485915229,ELKHART,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11254,yard,-76.81446709,42.10822370879116,ELMIRA,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11256,yard,-82.06277027,41.37308382150085,ELYRIA,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11257,yard,-84.57915658,35.916602350332624,EMORY GAP,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11258,yard,-79.95684156,40.48119774477534,ETNA,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11259,yard,-82.27071212,41.42339351013472,FAIRLANE,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11260,yard,-80.50389486,41.252507013060224,FERRONA,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11261,yard,-81.30297639,37.29582669503901,FLAT TOP,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11262,yard,-82.08966958,41.47897146868094,FORD JCT,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11263,yard,-89.97157177,35.11522795905224,FORREST,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11264,yard,-85.13709502,34.28137874848296,FORRESTVILLE,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11265,yard,-83.36019917,41.17038746140872,FOSTORIA MIXING CENTER,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11266,yard,-81.15956203,32.13218110344016,FOUNDATION LEAD,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11267,yard,-86.53188803,40.28231520240417,FRANKFORT,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11268,yard,-77.74449277,39.75390331891235,FRANKLIN COUNTY RIF,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11269,yard,-82.62723476,36.59600114825666,FRISCO,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11270,yard,-83.48132312,41.67044731490283,FRONT ST,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11271,yard,-77.11558794,42.14082469891383,GANG MILLS,intermodal,3.0,NS,10.0,5000.0,200.0,True,"intermodal,automobile",all,Estimated based on yard level
11272,yard,-85.29867697,40.97274865476321,GENERAL MOTORS,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11274,yard,-84.55082541,38.26948923539208,GEORGETOWN INTERMODAL,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11275,yard,-84.54082577,39.12430403889545,GEST STREET,local,3.0,CSXT,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11277,yard,-85.31071111,40.96674053594525,GM AUTOLOAD,local,3.0,NS,5.0,1500.0,200.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11280,yard,-85.82512484,38.229623964983176,GOODRICH,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11281,yard,-83.3555508,32.88479424411018,GORDON,local,3.0,NS,5.0,1500.0,200.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11282,yard,-80.63533253,40.31617754512318,GOULD,local,3.0,NS,5.0,1500.0,90.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11283,yard,-82.20301976,34.93485210858144,GREER INLAND PORT,local,3.0,NS,5.0,1500.0,90.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11284,yard,-76.32272224,40.05347683355452,H. CRAIG LEWIS  (DILLERVILLE),local,3.0,NS,5.0,1500.0,90.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11285,yard,-81.93645503,33.477000498041306,HAMBURG,local,3.0,NS,5.0,1500.0,90.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11287,yard,-76.89200368,40.300779034227816,HARRISBURG YARD,local,3.0,NS,5.0,1500.0,90.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11288,yard,-80.61026667,41.07158124367608,HASELTON,local,3.0,NS,5.0,1500.0,90.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11290,yard,-89.28220652,31.3315824966302,HATTIESBURG,local,3.0,NS,5.0,1500.0,90.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11291,yard,-81.96362885,34.96928426095258,HAYNE,local,3.0,NS,5.0,1500.0,90.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11292,yard,-75.95305439,40.95780723693082,HAZLETON,local,3.0,NS,5.0,1500.0,90.0,True,"merchandise,coal,grain",all,Estimated based on yard level
11293,yard,-82.60825044,38.23540257491042,HEARTLAND INTERMODAL,local,3.0,NS,5.0,1500.0,90.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11294,yard,-87.55110823,41.65189333003788,HEGEWISCH MIXING CTR,local,3.0,NS,5.0,1500.0,90.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11295,yard,-80.02163428,35.94435588527492,HIGH POINT,local,3.0,NS,5.0,1500.0,90.0,False,"merchandise,coal,grain",all,Estimated based on yard level
11297,yard,-87.8419437,41.13213029606551,HOBBIE,local,3.0,NS,5.0,1500.0,90.0,True,"merchandise,coal,grain",all,Estimated based on yard level
